######################################,,,,,,,,,,,EMO/NEU,POS/NEG,EMOTION,VALENCE,0-None 1- side-effect 2-Therapy 3-Sympathy-Empathy
Exercise and good diet is about all I see supported by research as a way to stay out of the operating room.,,,,,,,,,F,0,1,1,100,1,2
#############################################,,,,,,,,,F,#,#,#,#,#,#
I just came to this site to possibly get more info on recovery after a lobectomy.,,,,,,,,,F,0,0,0,0,0,0
I noticed the dates from the posts so I am not sure I am in the right spot.,,,,,,,,,F,0,1,0,00-1000,-1,0
I also read the other person saying maybe would be better to start a new post.,,,,,,,,,F,0,0,0,0,0,0
I haven't done this before and haven't been on this site for discussion boards either.,,,,,,,,,F,0,0,0,0,0,0
So being new to this I will keep checking out what is available.,,,,,,,,,F,0,0,0,0,0,0
#############################################,,,,,,,,,F,#,#,#,#,#,#
I had upper left lobe removed on 2-28-11 and working on the recovery process.,,,,,,,,,F,11,0,0,0,0,2
No further treatment for the lung cancer is needed.,,,,,,,,,F,0,1,0,0,0,2
I had a triple bypass late 1998 and lumpectomy for breast cancer which was in a lymph node also; and breast reduction a year ago.,,,,,,,,,F,0,0,0,0,0,2
Still taking meds for that after radiation.,,,,,,,,,F,0,0,0,0,0,2
#############################################,,,,,,,,,F,#,#,#,#,#,#
This surgery is more painful and I a guess I am just looking for more info on recovery from the surgery.,,,,,,,,,F,1-Jan,1,0,00-1000,-1,1
#############################################,,,,,,,,,F,#,#,#,#,#,#
I was 45 years old when I had my lobectomy in Sept. 2009.,,,,,,,,,F,0,0,0,0,0,0
I have always been in good shape and I was quite shocked to learn I had a mass the size of Rhode Island in my right lung.,,,,,,,,,F,1-Jan,1,0,0000-20,-2,1
The mass was making me very sick and it had just about destroyed my upper right lung so they did a lobectomy.,,,,,,,,,F,1-Jan,1,0,2000-10,-1,1
Long story short it was not cancer but a severe infection.,,,,,,,,,F,0,1,0,2000-10,-1,0
I did not have the VATS so I have a big ugly scar but I am OK with that.,,,,,,,,,F,1-Jan,1,0,2000-10,-1,1
#############################################,,,,,,,,,F,#,#,#,#,#,#
The recovery from the surgery took a lot longer than I expected.,,,,,,,,,F,1-Jan,1,-1,2000-10,-1,1
I was on hydrocodone for about 6 weeks after the surgery and ibuprophen for a few weeks after that.,,,,,,,,,F,0,0,0,0,0,2
Even now I still have some discomfort here and there but it's not bad.,,,,,,,,,F,1-Jan,1,0,2000-10,0,1
#############################################,,,,,,,,,F,#,#,#,#,#,#
Do not be surprised if you gasp from time to time.,,,,,,,,,F,0,0,0,0,0,1
It took at least 3-4 months for the gasping to stop happening frequently meaning several times an hour.,,,,,,,,,F,0,1,0,2000-10,0,1
It still happens once or twice a day but not every day.,,,,,,,,,F,0,1,0,2000-10,-1,1
#############################################,,,,,,,,,M,#,#,#,#,#,#
I found it much more comfortable to sleep sitting up.,,,,,,,,,M,11,1,0,100,1,2
I did this for about 3 months after surgery.,,,,,,,,,M,0,0,0,0,0,2
If you don't have a bed that raises up like a hospital bed you might want to invest in a good chair-pillow.,,,,,,,,,M,0,0,0,0,0,3
#############################################,,,,,,,,,M,#,#,#,#,#,#
Today I am 47 years old and I'm working on getting back in shape.,,,,,,,,,M,0,0,0,0,0,0
I do my stair stepper almost every day and I take the stairs to my 8th floor office.,,,,,,,,,M,0,0,0,0,0,2
There is healing from this surgery. It might be slower than you hope but it will come.,,,,,,,,,M,11,1,1,100,1,3
#############################################,,,,,,,,,F,#,#,#,#,#,#
If I can answer any more questions I will be happy to do so.,,,,,,,,,F,11,1,1,100,1,3
All the best to you in your recovery.,,,,,,,,,F,11,1,1,100,1,3
#############################################,,,,,,,,,F,#,#,#,#,#,#
Thank you PBJ Austin for the reply.,,,,,,,,,F,11,1,1,100,1,0
I don't know the term VATS but I have a big ole scar across the left upper back and some drain tube scars (ouch) under my left arm kind of on top of the incisions from the breast cancer.,,,,,,,,,F,0,0,0,0,0,1
The doctors and others have told me that this is about the most painful surgery you can have so I thought I was prepared enough I thought I would be off the RX pain meds after 2 weeks out of the hospital but I have tried the regular over the counter and it doesn't even dull the pain most of the time.,,,,,,,,,F,1-Jan,1,0,0000-20,-2,1
I really don't like having to have my husband do the cooking and things I usually do.,,,,,,,,,F,1-Jan,1,1,2000-10,-1,0
He is happy to be of some kind of help so I should just relax and let myself heal in the time it takes.,,,,,,,,,F,11,1,1,100,1,0
#############################################,,,,,,,,,F,#,#,#,#,#,#
It does help though to hear from others that have had the same done and how it effected them.,,,,,,,,,F,1-Jan,1,1,100,1,0
I am not in as good of shape or as young as you were when you had your surgery but I have bounced back after my other surgerys pretty quickly.,,,,,,,,,F,11,1,1,100,1,3
#############################################,,,,,,,,,F,#,#,#,#,#,#
Well again thank you so much for your reply.,,,,,,,,,F,11,1,1,100,1,3
I am glad you are doing so well and that you didn't have a hugh mass of cancer. Very fortunate.,,,,,,,,,F,11,1,1,200,1,3
My lung cancer was caught at a very early stage due to a scheduled CT 6 months after a bad case of pneumonia during last summer as a f-up scan.,,,,,,,,,F,0,1,1,100,1,0
At that time they saw a new spot that had not been there during the illness in the summer.,,,,,,,,,F,0,0,0,0,0,1
I was very lucky but it was in a bad spot so they had to take the whole upper left lobe.,,,,,,,,,F,11,1,1,2001-10,1,2
At the time they were not absolutly sure it was cancer but pretty certain from the Pet Scan.,,,,,,,,,F,0,0,0,0,0,2
It was but caught very early so I am lung cancer free now.,,,,,,,,,F,0,1,1,100,1,0
#############################################,,,,,,,,,M,#,#,#,#,#,#
Well gees too many words. whew wore me out! Thanks Again.,,,,,,,,,M,11,1,1,200,2,0
#############################################,,,,,,,,,F,#,#,#,#,#,#
Thank u for your candid post on your experience.,,,,,,,,,F,11,1,1,100,1,0
I had upper left lobectomy 2/9 and am going thru the same feelings.,,,,,,,,,F,0,1,0,2000-10,-1,1
A little lonely being at home and trying to do activities in the house to keep me active.,,,,,,,,,F,1-Jan,1,1,100,1,0
I am lucky to have friends checking on me ss well ss my 20 and 22 year olds who are home in the evening.,,,,,,,,,F,11,1,1,100,1,0
I though I'd recooperate sooner but its a slow recovery.,,,,,,,,,F,0,1,0,00000-1,-1,2
I am 53 and was very active before my cancer reoccurence-ugh!,,,,,,,,,F,11,1,0,-1010,-1,0
And surprised the way it came back but lucky it was found!,,,,,,,,,F,11,1,0,00020-1,2,0
#############################################,,,,,,,,,F,#,#,#,#,#,#
My big concern is I have to have my other lung wedged and at that time a liver tumor will be removed so I hope to heal by end of month.,,,,,,,,,F,1-Jan,1,0,00-20-10,-2,2
I see the liver surgeon March 15.,,,,,,,,,F,0,0,0,0,0,0
#############################################,,,,,,,,,F,#,#,#,#,#,#
Anyone other thoughts on healing from this surgery?,,,,,,,,,F,0,0,0,0,0,0
#############################################,,,,,,,,,M,#,#,#,#,#,#
I am trying to remain positive but the rib pain sure can hurt.,,,,,,,,,M,1-Jan,1,0,2000-10,0,1
I sm on ibuprofen q/4 hours and take a Norco at night when pain peaks.,,,,,,,,,M,1-Jan,0,0,0,0,2
#############################################,,,,,,,,,M,#,#,#,#,#,#
I had my right middle lobe removed Dec 3rd and NOT by the VATs procedure so it is a completly diferent recovery..,,,,,,,,,M,11,0,0,0,0,2
I too thought I was ready to deal with the pain but this knocked me off my feet..,,,,,,,,,M,1-Jan,1,0,00000-1,-1,1
I returned to work part-time the middle of feb but was still taking vicoden at night and exhausted by the time I would get home from work..,,,,,,,,,M,1-Jan,1,0,2000-10,-1,1
I am 51 years old and in good health and my tumor was found on a routine chest x-ray have been staged 1a but will continue to be followed by an oncologist.,,,,,,,,,M,0,0,0,0,0,2
#############################################,,,,,,,,,F,#,#,#,#,#,#
I spent hours on web sites looking at recovery time frames for this surgery and it takes alot longer than most of us were led to believe by our surgeons..,,,,,,,,,F,11,1,0,00000-1,-1,1
I still take extra strength tylenol 3 times a day and don't even get me started on what its like to wear a bra!,,,,,,,,,F,1-Jan,1,0,2000-10,-1,2
I do feel better than you do at 6 weeks out but please be patient with yourself continue to do your breathing exercises walk when you can get as much sleep as you can (I take lunesta at night as I feel better in the day if I get a good nights sleep) and it will get better but it is a slooooooow process.,,,,,,,,,F,11,1,1,100,1,3
#############################################,,,,,,,,,F,#,#,#,#,#,#
What is the VATS procedure? I haven't read enough apparently and the surgeons office never mentioned it.,,,,,,,,,F,0,0,0,0,0,0
All I know is I have a large incision on my upper back and holes on the side where the drain tubes.,,,,,,,,,F,0,0,0,0,0,1
I am sure it is going to take longer than I though for sure.,,,,,,,,,F,0,1,0,2000-10,-1,0
I had a triple bypass when I was 50 and I don't remember it being this bad and was back to work after about 4 weeks.,,,,,,,,,F,1-Jan,1,0,0000-20,-2,1
I am 63 now and had surgery for breast cancer early last year with radiation and now this.,,,,,,,,,F,0,0,0,0,0,0
I think my body is getting a bit tired of being cut on. At least I am now retired and don't have to go back to work like before.,,,,,,,,,F,1-Jan,0,0,0,0,1
#############################################,,,,,,,,,F,#,#,#,#,#,#
But summer is just around the corner and there are grandkids (17) I want to see so the recovery will have to speed it up a bit.,,,,,,,,,F,11,0,0,0,0,1
I am working on it at least.,,,,,,,,,F,11,0,0,0,0,0
#############################################,,,,,,,,,F,#,#,#,#,#,#
VATS is video assisted thoracic surgery.,,,,,,,,,F,0,0,0,0,0,0
That is how I had my right lower lobe removed.,,,,,,,,,F,0,0,0,0,0,2
It is more of a laproscopic surgery.,,,,,,,,,F,0,0,0,0,0,0
I had 2 small incisions (one on lower back and one of right side) about 1 inch and then a larger 3-4 inch incision (on side and rounding under breast) and a drain tube (under breast).,,,,,,,,,F,0,0,0,0,0,2
I have a total of 4 scars from the surgery with the largest being the 3-4 inch one.,,,,,,,,,F,0,0,0,0,0,1
#############################################,,,,,,,,,F,#,#,#,#,#,#
I had surgery 8 weeks ago and I still have minor pain in the incision areas an if i move wrong it hurts.,,,,,,,,,F,1-Jan,1,0,2000-10,-1,1
However VATS is a much smaller surgery than an open type like you indicated.,,,,,,,,,F,0,0,0,0,0,2
I did notice an increase in incision pain since I started chemo.,,,,,,,,,F,11,1,0,2000-10,-1,1
#############################################,,,,,,,,,F,#,#,#,#,#,#
Hi everyone. I am a 55 year old female and I had the lower lobe of my left lung removed 8 weeks ago.,,,,,,,,,F,0,0,0,0,0,0
My cancer was also stage 1a ? no chemo or radiation required.,,,,,,,,,F,0,0,0,0,0,2
Even though I had VATS I am still in a great deal of discomfort.,,,,,,,,,F,11,1,0,-2020,-2,1
I have a total of 5 incisions ? 4 small and 1 longer one on my side.,,,,,,,,,F,0,0,0,0,0,0
Surgeons had to remove a portion of one of my ribs in order to get the lobe out.,,,,,,,,,F,0,0,0,0,0,2
The pain is mostly in the muscles in my back and around my rib cage now ...,,,,,,,,,F,1-Jan,1,0,-1010,-1,1
I feel battered and bruised all around that area. Sleeping is difficult.,,,,,,,,,F,1-Jan,1,0,-2020,-2,1
I went back to work this week but feel like I could use another few weeks off!,,,,,,,,,F,0,0,0,0,0,0
#############################################,,,,,,,,,F,#,#,#,#,#,#
I agree with sissylu1 ? it does take a lot longer to recover than our surgeons lead us to believe.,,,,,,,,,F,0,1,0,0000-20,-2,3
I know it is definitely taking a lot longer than I thought it would! I don't think anyone knows until they've been through it which is why this discussion board is so great!,,,,,,,,,M,11,1,0,2000-10,-1,3
#############################################,,,,,,,,,M,#,#,#,#,#,#
Sounds like we just need to be patient. God bless us all ...,,,,,,,,,M,11,1,1,100,1,3
#############################################,,,,,,,,,M,#,#,#,#,#,#
Friends I don't want to contradict any advice your doctors have given you since every case is different.,,,,,,,,,M,0,0,0,0,0,0
But when I was trying to wean myself off hydrocodone I tried Extra Strength Tylenol and it did nothing for me at all.,,,,,,,,,M,1-Jan,1,0,2/2/00,-2,2
I called the doc and he said forget Tylenol it won't help. He recommended ibuprophen.,,,,,,,,,M,1-Jan,0,0,0,0,2
#############################################,,,,,,,,,M,#,#,#,#,#,#
Please ask your doctor which pain reliever is best and do not make any changes on my advice this is simply what I was told.,,,,,,,,,M,0,1,1,100,1,0
#############################################,,,,,,,,,F,#,#,#,#,#,#
And don't be discouraged if the pain or breathlessness lasts longer than the surgeon predicted.,,,,,,,,,F,11,1,1,100,1,3
The same happened to me.,,,,,,,,,F,0,1,1,100,1,3
Don't push yourself your body will heal when it is ready.,,,,,,,,,F,0,1,1,100,1,3
And do keep believing that your strength will come back but these things take time.,,,,,,,,,F,11,1,1,100,1,3
There is life after lobectomy.,,,,,,,,,F,0,1,1,100,1,3
#############################################,,,,,,,,,F,#,#,#,#,#,#
Gentle hugs to all who are recovering from this surgery.,,,,,,,,,F,11,1,1,100,1,3
#############################################,,,,,,,,,F,#,#,#,#,#,#
You are so right about the bra issue grama17! I also went the tank with a shelf-bra route.,,,,,,,,,F,0,1,1,100,1,3
"I did find that ""Barely There"" makes a couple of very stretchy bras that work out pretty good when I want just a little extra (but not too much extra) support.",,,,,,,,,F,11,1,0,2000-10,-1,3
#############################################,,,,,,,,,F,#,#,#,#,#,#
Well not sure you are still on? Came to this site for info.,,,,,,,,,F,0,0,0,0,0,0
Have not had my surgery yet.,,,,,,,,,F,0,0,0,0,0,0
Very interesting. I am the kind of person who wants to know what might lay ahead of me! I want to be pre-pared I know I will want things to move along quickly as far as recuperating.,,,,,,,,,F,0,1,1,100,1,0
I have a goal! We have plans for a trip to Hawaii the end of Oct. ,,,,,,,,,F,0,0,0,0,0,0
Which will be just 3months out from surgery.,,,,,,,,,F,0,0,0,0,0,0
Won't know if any of my lung will actually have to be removed or how much if that? So what can I expect? Should we cancel our plans?,,,,,,,,,F,0,0,0,0,0,0
#############################################,,,,,,,,,F,#,#,#,#,#,#
My husband actually had 2 surgeries- a right upper lobectomoy jan. 2011 and then a lower left lobectomoy March 25th and then a second surgery April 8th to repair a leak that had occurred as a complication from surgery- was in the hospital a total of 3 weeks.,,,,,,,,,F,1-Jan,1,1,100,1,2
A collapsed lung May 4th. BUT on July 1st we boarded a plane and went to Mexico for 2 weeks.,,,,,,,,,F,0,1,1,100,1,2
No problems with his breathing on the flight there and back. Keep your plans!,,,,,,,,,F,0,1,1,100,1,3
#############################################,,,,,,,,,F,#,#,#,#,#,#
I am exactly the same way and I do not like surprises...,,,,,,,,,F,0,1,0,2000-10,-1,3
anyway I had the middle lobe of my right lung removed the old fashioned way on Dec 3 2010 and I asked a ton of questions about how long I would be off pain level etc...,,,,,,,,,F,0,0,0,0,0,0
"what you will keep hearing is ""it's different for everyone"" which is not the answer I wanted to hear.",,,,,,,,,F,0,1,0,-1010,-1,0
My second child was graduating in June of 2011 and we wanted to go to Hollywood CA for a graduation trip...,,,,,,,,,F,0,1,1,100,1,0
me being the pre planner that I am I already wanted things in place..,,,,,,,,,F,0,0,0,0,0,3
then I started to panic that I would not be up for the trip or that I would not be able to keep up with her.,,,,,,,,,F,1-Jan,1,0,2000-10,-1,3
#############################################,,,,,,,,,F,#,#,#,#,#,#
We just got back the beg of July and had a wonderful time..,,,,,,,,,F,11,1,1,200,2,3
now keep in mind that is 6 months out but I really started to feel back to my old self by May..,,,,,,,,,F,0,1,1,100,1,2
having a goal is a good thing to strive for..,,,,,,,,,F,11,1,1,100,1,3
you might not be able to do EVERYTHING that you wanted but you can still have a wonderful trip..ps I did buy the trip insurance just in case.,,,,,,,,,F,11,1,1,100,1,3
#############################################,,,,,,,,,M,#,#,#,#,#,#
Everyone's case is different..,,,,,,,,,M,0,1,1,100,1,3
the VATS is a shorter recovery time..,,,,,,,,,M,0,1,1,100,1,3
I had my surgery the traditional way..,,,,,,,,,M,0,0,0,0,0,2
if I were you I would plan on being off for a month-if you have VATS that may be a reasonable time period to plan for if you wind up going back to work sooner than that you could do so...,,,,,,,,,M,0,1,1,100,1,2
I know how hard it is to plan with this kind of thing but plan for longer than expected so you don't have the anxiety of a deadline date to return to work and let others help you when you get home!!!!!!!,,,,,,,,,M,1-Jan,1,1,100,1,3
Please keep us posted.,,,,,,,,,M,0,1,1,100,1,3
#############################################,,,,,,,,,M,#,#,#,#,#,#
In late 2012 through a miraculous fluke it was discovered that I have a very large (46mm) aneurysm at the aortic root.,,,,,,,,,M,1-Jan,1,1,200,2,1
In the MRI scans they did to evaluate it some small nodules were spotted in my lung.,,,,,,,,,M,0,0,0,0,0,1
After a followup CT scan and a biopsy lung cancer was confirmed.,,,,,,,,,M,0,0,0,0,0,2
In Feb. 2013 I had surgery to remove one lobe of my lung.,,,,,,,,,M,0,0,0,0,0,2
Due to the very early stage of development I did not have to have either chemotherapy or radiation therapy.,,,,,,,,,M,0,0,0,0,0,2
Long term prognosis is excellent.,,,,,,,,,M,11,1,1,100,1,3
I get annual CT scans but the surgeon says the likelyhood of recurrance is very low.,,,,,,,,,M,11,1,1,100,1,0
#############################################,,,,,,,,,M,#,#,#,#,#,#
Initially I was thankful that my cancer had been detected so early and that I did not have to have followup treatment.,,,,,,,,,M,11,1,1,100,1,0
I hapilly participated in Relay for Life events.,,,,,,,,,M,11,1,1,100,1,0
However I am now embarassed to claim survivorship.,,,,,,,,,M,0,1,0,0000-20,-2,0
Everyone I know who has had cancer have had to endure not only surgery but extensive and debilitating followup treatment.,,,,,,,,,M,0,1,0,0000-20,-2,3
I was fortunate to only had to have surgery.,,,,,,,,,M,11,1,1,100,1,2
"I get the feeling that I do not qualify as a ""real survivor"" since I did not ""suffer enough"" while getting the followup treatment.",,,,,,,,,M,1-Jan,1,0,2000-10,-1,0
So now I don't even mention I am a cancer survivior unless necessary.,,,,,,,,,M,0,0,0,0,0,0
#############################################,,,,,,,,,M,#,#,#,#,#,#
I am only a caregiver but the way I see it - you still survived it.,,,,,,,,,M,0,1,1,100,1,3
Your battle looked different sure but that does not matter. Not to me.,,,,,,,,,M,1-Jan,1,1,100,1,3
I think it is awesome that they caught it so early and you were able to be rid of this beast with surgery alone.,,,,,,,,,M,11,1,1,100,1,2
Congrats are in order! How much pain and agony you and your family were saved from!,,,,,,,,,M,11,1,1,100,1,1
Personally I think you have a bit of survivor's guilt.,,,,,,,,,M,0,1,1,100,1,3
Please do not beat yourself up about this.,,,,,,,,,M,1-Jan,1,1,100,1,3
Take this blessing and live your life to the fullest.,,,,,,,,,M,11,1,1,100,1,3
Take nothing for granted. Live laugh love.,,,,,,,,,M,0,1,1,100,1,3
That's how you pay this back. Many your health continue and happiness surround you and yours.,,,,,,,,,M,11,1,1,100,1,3
#############################################,,,,,,,,,M,#,#,#,#,#,#
I had anal cancer and completed tx on 6-30-2009 and because I was being scanned for follow up a 7mm lung nodule was found in my lower right lobe.,,,,,,,,,M,0,0,0,0,0,1
Well upon rescan 2 months later it grew to 1.1 cm and had to come out.,,,,,,,,,M,0,0,0,0,0,1
I had Stage 1a and a lower right lobe lobectomy via vats on 9-23-10.,,,,,,,,,M,0,0,0,0,0,2
No chemo/rad for the lung.  I had chemo/rad for the anal.,,,,,,,,,M,0,0,0,0,0,2
#############################################,,,,,,,,,M,#,#,#,#,#,#
I am a survior and a very lucky one at that.,,,,,,,,,M,11,1,1,200,2,0
Often times lung cancer isn't detected until a later stage.,,,,,,,,,M,0,0,0,0,0,0
#############################################,,,,,,,,,M,#,#,#,#,#,#
I consider myself a survivor of lung cancer.,,,,,,,,,M,11,0,0,0,0,0
I too was diagnosed before stage 1 and left lower lobe was removed via VATS.  No chemo no radiation.,,,,,,,,,M,0,0,0,0,0,2
I just considered that a plus to my blessing to be cancer free and survivor.,,,,,,,,,M,11,1,1,100,1,0
Please do not think because we did not suffer as others do (I had a sister that suffered and did not make it) that we are not survivors.,,,,,,,,,M,0,1,1,2001-10,1,3
Thank God that we got to it in time.,,,,,,,,,M,11,1,1,100,1,3
Good luck and blessings to you!,,,,,,,,,M,11,1,1,100,1,3
#############################################,,,,,,,,,M,#,#,#,#,#,#
I had my left lung removed 11 years ago because I had a carcinoid tumor.,,,,,,,,,M,0,0,0,0,0,0
I had no followup treatment.,,,,,,,,,M,0,0,0,0,0,2
I am getting used to using the term cancer but didn't for years.,,,,,,,,,M,0,0,0,0,0,0
I also feel like I got really lucky to have been able to have surgery and no treatment.,,,,,,,,,M,11,1,1,200,2,0
I have recently been attending exercise classes for survivors at a local organization.,,,,,,,,,M,0,1,1,100,1,2
Just today I spent half of the class convincing myself I had the right to be there.,,,,,,,,,M,0,1,1,100,1,3
I completely understand how you feel.,,,,,,,,,M,11,1,0,2000-10,-1,3
#############################################,,,,,,,,,F,#,#,#,#,#,#
At age 66 9 months ago I had a VATS lobectomy for stage 1a adenocarcinoma.,,,,,,,,,F,0,0,0,0,0,0
Upper right lobe was removed.,,,,,,,,,F,0,0,0,0,0,0
No further treatment needed.,,,,,,,,,F,0,0,0,0,0,2
They took out 8 nodes all were clear.,,,,,,,,,F,0,0,0,0,0,2
The surgery pain from the incisions warranted pain meds for about 1.5 months.,,,,,,,,,F,1-Jan,0,0,0,0,2
Mild pain/breast numbness for about 3 months.,,,,,,,,,F,1-Jan,1,0,2000-10,-1,1
But I'm still very short of breath.,,,,,,,,,F,1-Jan,1,0,2000-10,-1,1
I walk 2 miles 5 x week and do 15 minutes of mild exercises from a workout video (arms stomach squats etc) 3 days x week.,,,,,,,,,F,0,0,0,0,0,2
I walk slowly and still breathe hard and the same during the exercises.,,,,,,,,,F,0,1,0,000-100,0,1
I also have emphesyma.,,,,,,,,,F,0,0,0,0,0,0
Does anyone know if I may have reached my full breathing recovery?,,,,,,,,,F,0,0,0,0,0,0
It was improving very slowly for months since the surgery and now 9 months later I feel like it's staying the same for the last month or so.,,,,,,,,,F,1-Jan,1,0,00-10-10,-1,1
I don't like to walk with friends because talking makes me more breathless.,,,,,,,,,F,1-Jan,1,0,2000-10,-1,1
So I walk alone slowly to concentrate on keeping my breathing in control (slowing my pace when I feel my breathlessness increasing too much) so that I don't have to stop during the 2 miles.,,,,,,,,,F,0,1,0,2000-10,-1,1
Also very short of breath when I go upstairs.  Is this normal?,,,,,,,,,F,0,1,0,1/1/00,-1,1
#############################################,,,,,,,,,F,#,#,#,#,#,#
Hi all my husband is getting a sore throat from radiation treatments and his doctor says if it gets to the point where he is having trouble eating they will need to stop the radiation for awhile.,,,,,,,,,F,0,1,0,2000-10,-1,1
Just wondering if you all have found anything that helps with the sore throat so he can get the radiation as long as possible.,,,,,,,,,F,0,0,0,0,1,2
He is half way through his 3rd week with 4 weeks to go.,,,,,,,,,F,0,0,0,0,0,0
#############################################,,,,,,,,,F,#,#,#,#,#,#
"Ask his doctor for a prescription for ""magic mouthwash"" he will know what it is.",,,,,,,,,F,0,1,1,100,1,2
This may help enough for him to be able to eat.,,,,,,,,,F,11,1,1,100,1,2
I did not experience anything but the slightest sore throat from my radiation but as soon as I said my throat felt a little sore he gave me the prescription.,,,,,,,,,F,0,1,1,100,1,2
I took it a couple of times and it really numbed my throat.,,,,,,,,,F,0,1,1,100,1,2
I hope this helps. Best wishes to both your hubby and you!,,,,,,,,,F,11,1,1,100,1,3
#############################################,,,,,,,,,F,#,#,#,#,#,#
I had 35 days of radiation for NSCLC and had the very sore throat after about the 20th session it is from the burnt esophagus.,,,,,,,,,F,1-Jan,1,1,100,1,1
My DR. described as a bad sun burn to the throat this was by far my worse side effect from my cancer treatments.,,,,,,,,,F,0,1,0,0000-20,-2,1
The magic mouth wash does help. Water was like drinking acidfound spring water was best (no floride) ate lots of mash potatoes puddings ice-cream and scrambled eggs worked best for me.,,,,,,,,,F,11,1,1,100,1,2
Stay away from acidic type foods.,,,,,,,,,F,0,1,1,100,1,2
I continued with the rads to the end of treatments.,,,,,,,,,F,0,1,1,100,1,2
It will get better.,,,,,,,,,F,11,1,1,100,1,3
Best wishes to your husband and you....,,,,,,,,,F,11,1,1,100,1,3
Not easy but you can beat this..... Dan,,,,,,,,,F,11,1,1,100,1,3
#############################################,,,,,,,,,F,#,#,#,#,#,#
I can't get it down without gagging then vomit.,,,,,,,,,F,0,1,0,2000-10,-1,1
If I get any down it only lasts an hour or 2.,,,,,,,,,F,0,1,0,2000-10,-1,1
But I will say my doctor just gave me antibiotics for a yeast I infection in my throat to my stomach.,,,,,,,,,F,0,0,0,0,0,2
Day 2 not much relief yet.,,,,,,,,,F,1-Jan,1,0,-30,-1,2
#############################################,,,,,,,,,F,#,#,#,#,#,#
I've been there (last summer) but was lucky enough to experience the problem only for about the last 1.5-2 weeks of radiation.,,,,,,,,,F,11,1,1,100,1,1
It was pretty uncomfortable while it lasted (also my most noticeable side effect of 7 weeks of concurrent radiation and chemo).,,,,,,,,,F,1-Jan,1,0,0000-20,-2,2
What worked fairly well for me:,,,,,,,,,F,11,1,1,200,2,2
#############################################,,,,,,,,,M,#,#,#,#,#,#
Yes get the magic mouthwash.,,,,,,,,,M,0,1,1,100,1,2
I think it's Maalox with lidocaine or some such mix. It will help.,,,,,,,,,M,11,1,1,100,1,2
#############################################,,,,,,,,,M,#,#,#,#,#,#
They will advise taking it with a straw which you need to do in order to deaden your throat and not your mouth.,,,,,,,,,M,0,1,1,100,1,2
#############################################,,,,,,,,,M,#,#,#,#,#,#
I discovered pretty quickly to cut the end of the straw that goes into the liquid as short as possible.,,,,,,,,,M,0,1,1,100,1,2
You want to be delivering the good stuff to your esophagus ASAP and sucking through the full length of the straw takes too much time and effort.,,,,,,,,,M,0,1,1,100,1,2
#############################################,,,,,,,,,M,#,#,#,#,#,#
"Eat quickly after ingesting the ""magic"" because the effect will wear off.",,,,,,,,,M,11,1,1,100,1,1
#############################################,,,,,,,,,M,#,#,#,#,#,#
Follow the food recommendations as closely as possible (everything at room temperature no acid no abrasives);,,,,,,,,,M,0,1,1,100,1,2
it will get to the point where even lukewarm water is painful.,,,,,,,,,M,1-Jan,1,0,0000-20,-2,1
My docs advised against things like mashed potatos; they stick in one place and are actually fairly abrasive.,,,,,,,,,M,1-Jan,1,1,100,1,1
I found that to be true.,,,,,,,,,M,0,1,1,100,1,2
#############################################,,,,,,,,,M,#,#,#,#,#,#
My salvation for the last week was well-done spaghetti with a lot of butter with the occasional serving of thoroughly boiled hot dogs diced up pretty small.,,,,,,,,,M,0,1,1,200,2,2
Strangely I also had fairly good luck with corn flakes thoroughly soaked in milk.,,,,,,,,,M,11,1,1,200,2,2
You will want to experiment with smoothies and pudding of various kinds.,,,,,,,,,M,0,1,1,100,1,2
#############################################,,,,,,,,,M,#,#,#,#,#,#
You'll have to tough it out to a degree but get into a routine and stick with it.,,,,,,,,,M,0,1,1,100,1,2
He'll start to feel like a million bucks a couple weeks after the treatment is done.,,,,,,,,,M,11,1,1,100,1,2
#############################################,,,,,,,,,F,#,#,#,#,#,#
I am still having a sore throat 5 months after radiation for vocal chord cancer.,,,,,,,,,F,0,1,0,0000-20,-2,3
ENT prescribed antibiotic for 3 weeks saying it could be inflamation due to radiation.,,,,,,,,,F,0,1,1,100,1,2
Still sore throat next step is CAT scan.,,,,,,,,,F,0,1,0,2000-10,-1,2
Has anyone else had this problem? Also I will get a tickle in my throat and the have a bad coughing spell then usually cough up a clear salty mucous.,,,,,,,,,F,1-Jan,0,0,0,0,1
Could this be related to radiation?,,,,,,,,,F,0,0,0,0,0,0
#############################################,,,,,,,,,M,#,#,#,#,#,#
I see you issue's are probobly long gone.,,,,,,,,,M,11,1,0,2000-10,0,3
Maybe you can give me some help.,,,,,,,,,M,0,0,0,0,0,0
I went through 7 weeks of Chemo and radiationwhich was complete 4 months ago.,,,,,,,,,M,0,0,0,0,0,2
I had cancer on one of my vocal cordsthey say it's gone now.,,,,,,,,,M,0,0,0,0,0,0
My problem is my throat is still very sore and talking is a real big issue.,,,,,,,,,M,1-Jan,1,0,0000-20,-2,1
I just had a PET scan before Thanksgiving and the ENT surgeon said the cancer is gone but the radiation caused a great deal of swelling which doesn't seem to be getting any better.,,,,,,,,,M,1-Jan,1,0,0000-20,-2,1
I can deal with the sore throat but my vocal issue's are really frustrating.,,,,,,,,,M,1-Jan,1,0,-2020,-2,0
