1,I figure that as long as I don't get so tired that I get into traffic accidents or something I'll look on the bright side and get some extra chores or reading accomplished .,,,,,,,,,,,,,,2,
0,All the hip and leg joint pain after chemo and neupogen injections pretty much went away after 6 months for me .,,,,,,,,,,,,,,1,
0,Even at its worse I found that laying still or sitting still was tremendously more painful than moving around--whether at work shopping or at home .,,,,,,,,,,,,,,1,
0,Now I am fighting a minor case of frozen shoulder that sometimes keeps me awake even with a low dose of vicodin (1 .,,,,,,,,,,,,,,1,
0,5 pills a day--I'd call that a really low dose but it usually works) .,,,,,,,,,,,,,,2,
0,I had been reading some posts elsewhere where women were saying that their post-chemo joint pain lasted up to 4 years .,,,,,,,,,,,,,,1,
0,I try to ride my bike at least 2 times per week (4-5 miles each time) .,,,,,,,,,,,,,,2,
0,That might have helped my leg joint recovery .,,,,,,,,,,,,,,2,
#,#######################################################,,,,,,,,,,,,,,#,
1,Dear Britches Im not sure how long you have been off chemo but I am guessing it has been recently .,,,,,,,,,,,,,,3,
1,I too had joint pian ALL the time!,,,,,,,,,,,,,,1,
0,They gave me celebrex (im sure I spelled it wrong) to take and it helped TONS and tons!,,,,,,,,,,,,,,2,
0,However I am sure that extra 80 pounds I carred around didnt help much either .,,,,,,,,,,,,,,0,
0,About a month after my last treatment I started losing weight and started some moderate exercises and it has helped .,,,,,,,,,,,,,,2,
1,I still do not sleep and probably will forever have bad dreams about the cancer journey .,,,,,,,,,,,,,,1,
0,I too have been given ambien-which did next to nothing- i do take tylenol PM (the one this just for sleeping -forget proper name) which helps some .,,,,,,,,,,,,,,2,
1,Much luck and God Bless Jerilynfrog13@yahoo . Com,,,,,,,,,,,,,,3,
#,#####################################################,,,,,,,,,,,,,,#,
0,At the end of six months of chemotherapy I also had major pain in hips and low back .,,,,,,,,,,,,,,1,
1,However two months after finishing I am beginning to feel a LOT better and returned to the gym for an hour a day Mon -->Fri this week with the doctor's permission .,,,,,,,,,,,,,,2,
1,I have trouble sleeping also especially when there is some confusion or mess in processing the endless bills and insurance claims associated with catestrophic illness .,,,,,,,,,,,,,,1,
0,I think the colds and stuff may simply be the time of year .,,,,,,,,,,,,,,1,
1,Recalling now that when my children were young the germfest started in October it was always an iffy thing whether they would be able to go trick or treating or travel during Thanksgiving week .,,,,,,,,,,,,,,0,
1,Hope this helps .,,,,,,,,,,,,,,3,
#,#####################################################,,,,,,,,,,,,,,#,
0,Hello Again - Ambein is a great sleep med .,,,,,,,,,,,,,,2,
0,I don't take it every night but some nights you have to .,,,,,,,,,,,,,,2,
0,It is not that expensive .,,,,,,,,,,,,,,0,
0,Celebrex however will cost a fortune .,,,,,,,,,,,,,,0,
0,Try and get samples if you choose to use that for pain relief on the joints .,,,,,,,,,,,,,,3,
0,I found that a magnetic sole in my shoes has helped a lot .,,,,,,,,,,,,,,3,
1,I don't understand why but someone gave them to me and I love them .,,,,,,,,,,,,,,0,
1,As for the question what can I expect now - A LONG BEAUTIFUL LIFE!!!!!!,,,,,,,,,,,,,,3,
1,You have made it girl!!!,,,,,,,,,,,,,,3,
1,Your at the top of the mountain Enjoy .,,,,,,,,,,,,,,3,
#,##################################,,,,,,,,,,,,,,#,
1,Hi britches: It's so great to have chemo behind yourself!,,,,,,,,,,,,,,3,
1,Congrats on coming through well .,,,,,,,,,,,,,,3,
1,I'd say that what you can expect is to feel wonderful .,,,,,,,,,,,,,,3,
1,I think that aches coming and going are only sometimes part of the general physical experience which follows chemo .,,,,,,,,,,,,,,1,
0,Certain pains are more common with different chemo regimens but then our bodies are each unique and respond differently .,,,,,,,,,,,,,,1,
0,I know a lot of women just like me who didn't have any pains .,,,,,,,,,,,,,,1,
0,I'd suggest that you not expect anticipate ANY physical pains .,,,,,,,,,,,,,,3,
0,Just wait and see what your experience will be .,,,,,,,,,,,,,,3,
1,Work on relaxing and discovering the new and wonderful you .,,,,,,,,,,,,,,3,
1,As you shed the pains fears . Physical and emotional of your bc experience and find your best perspective you'll again feel balanced and whole .,,,,,,,,,,,,,,3,
1,Just have patience with yourself .,,,,,,,,,,,,,,3,
1,Rome wasn't built in a day .,,,,,,,,,,,,,,3,
1,The colds may simply be due to your weakened immune system which will strengthen with some time .,,,,,,,,,,,,,,1,
1,Eat well (consider consulting with an nutritionist) get plenty of rest and exercise and be grateful for each new day!,,,,,,,,,,,,,,2,
1,Good luck and best wishes!,,,,,,,,,,,,,,3,
1,Love light and laughter Ink,,,,,,,,,,,,,,3,
#,#####################################,,,,,,,,,,,,,,#,
0,I had terrible joint pain after finishing chemo radiation and I'm not even on Tamoxifen (ER negative) .,,,,,,,,,,,,,,1,
0,As you shed the pains fears . Physical and emotional of your bc experience and find your best perspective you'll again feel balanced and whole .,,,,,,,,,,,,,,2,
0,Mine was pretty crippling .,,,,,,,,,,,,,,0,
0,He said he'd prescribe Viox or Celebrex if I wanted but the last thing I wanted was to start taking another medication so I opted to take glucosamine instead .,,,,,,,,,,,,,,2,
0,Low and behold four months after finishing chemo my joint pain mostly cleared up .,,,,,,,,,,,,,,2,
0,Now I'm 7 months out from treatment and am finally feeling like my old self . Pain gone energy back and sleeping well .,,,,,,,,,,,,,,2,
1,I guessing you're pretty recently out of treatment and like I was are itching to get back to normal (whatever that is!) .,,,,,,,,,,,,,,2,
1,It just takes time .,,,,,,,,,,,,,,2,
#,########################################,,,,,,,,,,,,,,#,
1,I've got Happy Feet from this news!,,,,,,,,,,,,,,3,
1,Thanks for sharing :D Hugs Sylvia,,,,,,,,,,,,,,3,
#,#######################################,,,,,,,,,,,,,,#,
1,Im dancing with you too this is great news .,,,,,,,,,,,,,,3,
1,Thanks for sharing .,,,,,,,,,,,,,,3,
#,#############################,,,,,,,,,,,,,,#,
1,Kathi that's very good news!,,,,,,,,,,,,,,3,
#,############################,,,,,,,,,,,,,,#,
1,That is awesome news!,,,,,,,,,,,,,,3,
#,###################,,,,,,,,,,,,,,#,
1,I love good news!,,,,,,,,,,,,,,3,
#,###################,,,,,,,,,,,,,,#,
1,Just love to hear good news!,,,,,,,,,,,,,,3,
#,####################,,,,,,,,,,,,,,#,
1,Sounds like good news to me .,,,,,,,,,,,,,,3,
1,Glad the reports came back quick .,,,,,,,,,,,,,,3,
1,Now let's all think good thoughts about the tumors .,,,,,,,,,,,,,,3,
1,Didn't know you were back overseas . Have fun . ),,,,,,,,,,,,,,3,
#,####################,,,,,,,,,,,,,,#,
1,Love good news! xoxo Victoria,,,,,,,,,,,,,,3,
#,####################,,,,,,,,,,,,,,#,
1,So glad to hear of your news and that you are dancing away .,,,,,,,,,,,,,,3,
1,Is there a traditional Dutch dance you are doing?!,,,,,,,,,,,,,,0,
#,####################,,,,,,,,,,,,,,#,
1,Thank you for sharing .,,,,,,,,,,,,,,3,
#,##################,,,,,,,,,,,,,,#,
1,for the support during my sister's surgery .,,,,,,,,,,,,,,0,
1,Dutch hugs to all of you . From 5579 air miles away!!!,,,,,,,,,,,,,,3,
#,#####################,,,,,,,,,,,,,,#,
1,Good news regarding your sister and her path reports!,,,,,,,,,,,,,,3,
1,Thank you for sharing -- Kathi .,,,,,,,,,,,,,,3,
#,#####################,,,,,,,,,,,,,,#,
1,Dancing with you and clapping my hands for your sister .,,,,,,,,,,,,,,3,
#,######################,,,,,,,,,,,,,,#,
1,Happy to hear .,,,,,,,,,,,,,,3,
1,I have on my dancing shoes .,,,,,,,,,,,,,,3,
#,######################,,,,,,,,,,,,,,#,
1,Kathy that's wonderful news . Hope you and your sister celebrate big .,,,,,,,,,,,,,,3,
?,??????????????????????,,,,,,,,,,,,,,#,
1,I am praying that your Doctor is right and it is not cancer .,,,,,,,,,,,,,,3,
1,I know it is going to be hard but try to enjoy Christmas .,,,,,,,,,,,,,,3,
1,Having a good Doctorlots of faith and lots of prayers coming your way to help you get through this rough time .,,,,,,,,,,,,,,3,
1,Wow Eva what a weight upon your shoulders over this holiday weekend .,,,,,,,,,,,,,,0,
1,I can't believe this .,,,,,,,,,,,,,,0,
1,At least it's sounding like it might be a benign tumor you do have everything else going in your favor .,,,,,,,,,,,,,,3,
1,I'll be sending along my prayers to you this weekend next week we will have lots to celebrate .,,,,,,,,,,,,,,3,
1,Praying Eva that it is NOT cancer .,,,,,,,,,,,,,,3,
1,I will be watching your posts .,,,,,,,,,,,,,,3,
1,Good luck Tuesday .,,,,,,,,,,,,,,3,
1,I am hopeful that this is not a cancerous lesion .,,,,,,,,,,,,,,3,
1,Hopefully you will be able to set this aside (easier said than done) and enjoy Christmas .,,,,,,,,,,,,,,3,
1,My thoughts are always it is not cancer until a biopsy shows otherwise!,,,,,,,,,,,,,,3,
1,Have a Merry Christmas in spite of everything else and I will continue to keep you in my prayers .,,,,,,,,,,,,,,3,
1,Prayers and hugs Carol,,,,,,,,,,,,,,3,
1,Prayers continuing for a hopeful 'non cancerous' result .,,,,,,,,,,,,,,3,
1,I can not imagine what you frame of mind -- right now -- so I will ask for peace sleep and HOPE for CURE no matter the results .,,,,,,,,,,,,,,3,
1,Better days are in your future -- Happy Holidays to you and your loved ones .,,,,,,,,,,,,,,3,
1,I'm so sorry you are having to deal with this .,,,,,,,,,,,,,,3,
1,Just remember like you said .,,,,,,,,,,,,,,3,
1,God has this .,,,,,,,,,,,,,,3,
1,I'll be praying your dr . Is right and it's not cancer .,,,,,,,,,,,,,,3,
1,If I can do anything for you please let me know . Send me a PM .,,,,,,,,,,,,,,3,
1,As always I love your attitude!,,,,,,,,,,,,,,3,
1,Eva I'll add you to my prayer list that you will have PEACE this weekend and Great News next week .,,,,,,,,,,,,,,3,
1,With your stats I can't imagine the spot being cancer!,,,,,,,,,,,,,,3,
1,Merry Christmas and God Bless .,,,,,,,,,,,,,,3,
1,Eva I will be saying lots of prayers that this is not cancer .,,,,,,,,,,,,,,3,
1,Please let us know as soon as you find out the results .,,,,,,,,,,,,,,3,
1,Good luck on Tuesday .,,,,,,,,,,,,,,3,
1,I am sending prayers HugsJan,,,,,,,,,,,,,,3,
1,Sweet sister -- What can I say other than I'm staying positive for you and praying this is not c .,,,,,,,,,,,,,,3,
1,It would be a rare case with your report I think .,,,,,,,,,,,,,,3,
1,I want you to enjoy the holidays and keep up with your faith .,,,,,,,,,,,,,,3,
1,I will add your name to my prayer's list .,,,,,,,,,,,,,,3,
1,May next week give you peace of mind when you hear the good news from your Dr .,,,,,,,,,,,,,,3,
1,This is ALL I am thinking about .,,,,,,,,,,,,,,3,
1,Hugs to you sweet sister .,,,,,,,,,,,,,,3,
1,We're here for you .,,,,,,,,,,,,,,,
1,So sorry for this scare .,,,,,,,,,,,,,,3,
1,I hope that's what it turns out to be - a scare only .,,,,,,,,,,,,,,3,
1,In the meantime I'll send hugs prayers and positive thoughts .,,,,,,,,,,,,,,3,
1,Praying for you today!,,,,,,,,,,,,,,3,
1,you in my thoughts and send out positive energy to help you through this .,,,,,,,,,,,,,,3,
1,Please try not to worry too much and enjoy the holiday .,,,,,,,,,,,,,,3,
1,I will be praying for you .,,,,,,,,,,,,,,3,
1,Eva Good luck tomorrow with the bone biopsy .,,,,,,,,,,,,,,3,
1,I hope it comes back negative for you .,,,,,,,,,,,,,,3,
1,Sending positive thoughts your way .,,,,,,,,,,,,,,3,
1,Sending lots of prayers for you Eva!,,,,,,,,,,,,,,3,
1,I will definitely be praying for you .,,,,,,,,,,,,,,3,
1,I have the same thing .,,,,,,,,,,,,,,3,
1,"Except my report says ""most likely benign"" and to follow up with a PET CT scan in 3 months .",,,,,,,,,,,,,,2,
1,Reading your post put fear in my heart but I will get answers tomorrow when I see my RO .,,,,,,,,,,,,,,0,
1,Had a PET scan nearly 2 weeks ago with LOTS of stuff on it .,,,,,,,,,,,,,,2,
1,Keep us posted . Much love and hugs Mary,,,,,,,,,,,,,,3,
1,If your oncologist believes that this will give you the best protection why are you fighting him?,,,,,,,,,,,,,,0,
#,#########################################,,,,,,,,,,,,,,#,
0,I am not HER2 and therefore did not have herceptin .,,,,,,,,,,,,,,2,
0,I did do Arimidex during radiation with no adverse effects .,,,,,,,,,,,,,,2,
0,More than likely you won't notice any difference taking Arimidex with herceptin along with radiation .,,,,,,,,,,,,,,2,
1,You sound very weary of the whole process and have every reason to be .,,,,,,,,,,,,,,3,
0,Just remember that at your stage it will end so I would follow the oncologist recommendation .,,,,,,,,,,,,,,2,
0,He is in the business of cancer and you are paying for his expertise in this field .,,,,,,,,,,,,,,2,
1,Best wishes to you Doris,,,,,,,,,,,,,,3,
0,I took rads only no other treatment during them .,,,,,,,,,,,,,,2,
1,I am wishing you the best of luck!,,,,,,,,,,,,,,3,
#,######################################,,,,,,,,,,,,,,#,
0,I was on Abraxane Tamoxifen and Zometa while I was getting radiation this last time .,,,,,,,,,,,,,,2,
0,And my first dose of radiation I was on Tamoxifen and Zometa .,,,,,,,,,,,,,,2,
1,I assumed they were being as aggressive as possible .,,,,,,,,,,,,,,2,
1,The one thing that was hard was not knowing what was causing what side effects with everything going at once!,,,,,,,,,,,,,,1,
1,But remember you do have the final decision after all it is your body!,,,,,,,,,,,,,,3,
1,I wish you the best .,,,,,,,,,,,,,,3,
#,####################################,,,,,,,,,,,,,,#,
0,I did not do Herceptin but I started Tamoxifen 2 weeks into Rads and would have started sooner but the mail order pharmacy messed up my script .,,,,,,,,,,,,,,2,
0,My RO thought it was good to start the meds during Rads so he could help out with any immediate questions or side effects .,,,,,,,,,,,,,,2,
1,Good luck I don't know if I would have the patience for a grumpy oncologist .,,,,,,,,,,,,,,3,
#,###################################,,,,,,,,,,,,,,#,
0,I started rads one week after last Taxol and one week after starting rads I started Femara .,,,,,,,,,,,,,,2,
0,Made sense to me - no longer doing chemo so there is nothing still 'fighting' cancer throughout body so I wanted to get going on Femara to do what it can to help fight .,,,,,,,,,,,,,,2,
0,(I'm HER2- so didn't need Herceptin) Susan,,,,,,,,,,,,,,2,
#,####################################,,,,,,,,,,,,,,#,
0,I am also Her2 positive and got Herceptin every 3 weeks .,,,,,,,,,,,,,,2,
0,I had 3 surgeries initial one then one to get clear margins then port placement .,,,,,,,,,,,,,,2,
0,6 rounds of Taxotere and Carboplatin followed by 33 radiation treatments .,,,,,,,,,,,,,,2,
0,The Herceptin was weekly during the TC then went to every 3 weeks for a year .,,,,,,,,,,,,,,2,
0,I started radiation on 9 2 10 and Tamoxifen on 9 7 10 so I got Herceptin radiation and Tamoxifen at the same time!,,,,,,,,,,,,,,2,
0,In 11 2010 I had yet another surgery to remove ovaries (recommended since I'm BRCA positive) .,,,,,,,,,,,,,,2,
0,After that they switched me to Arimidex since I was then post-menopausal .,,,,,,,,,,,,,,2,
1,I don't like the stiffness achy feeling pain with the Arimidex but my doc has convinced me to fight with everything I got so that's what I'm doing .,,,,,,,,,,,,,,1,
1,I want no regrets!,,,,,,,,,,,,,,0,
1,I hope you decide what's right for you .,,,,,,,,,,,,,,3,
1,It's really up to you .,,,,,,,,,,,,,,3,
1,But I would encourage you to listen to your onc .,,,,,,,,,,,,,,3,
#,#############################################,,,,,,,,,,,,,,#,
0,From Wikipedia the free encyclopediaJump to: navigation search Not to be confused with foie gras .,,,,,,,,,,,,,,3,
0,Fatty liver Classification and external resources Micrograph showing a fatty liver (macrovesicular steatosis) as seen in non-alcoholic fatty liver disease .,,,,,,,,,,,,,,0,
0,ICD-10 K70 .  K76 .,,,,,,,,,,,,,,0,
0,0 ICD-9 571 .,,,,,,,,,,,,,,0,
0,8 DiseasesDB 18844 eMedicine med 775 article 170409 MeSH C06 .,,,,,,,,,,,,,,0,
0,241 Different stages of liver damageFatty liver also known as fatty liver disease (FLD) is a reversible condition where large vacuoles of triglyceride fat accumulate in liver cells via the process of steatosis (i . E . Abnormal retention of lipids within a cell) .,,,,,,,,,,,,,,0,
0,Despite having multiple causes fatty liver can be considered a single disease that occurs worldwide in those with excessive alcohol intake and those who are obese (with or without effects of insulin resistance) .,,,,,,,,,,,,,,0,
0,The condition is also associated with other diseases that influence fat metabolism .,,,,,,,,,,,,,,0,
0,[1] Morphologically it is difficult to distinguish alcoholic FLD from non alcoholic FLD and both show micro-vesicular and macrovesicular fatty changes at different stages .,,,,,,,,,,,,,,0,
0,Accumulation of fat may also be accompanied by a progressive inflammation of the liver (hepatitis) called steatohepatitis .,,,,,,,,,,,,,,0,
0,By considering the contribution by alcohol fatty liver may be termed alcoholic steatosis or non-alcoholic fatty liver disease (NAFLD) and the more severe forms as alcoholic steatohepatitis (part of alcoholic liver disease) and non-alcoholic steatohepatitis (NASH Perhaps this?????????????????? Glad the disease is stable!!!!,,,,,,,,,,,,,,0,
#,####################################################,,,,,,,,,,,,,,#,
0,"A good friend of minewent through bc last year . Her scans showed a ""fatty liver"" . Of course she was unnerved until her oncologist said it was not uncommon for that to show in women with bc . She has had subsequent scans and no mention of this .",,,,,,,,,,,,,,1,
1,Don't know if this is helpful .,,,,,,,,,,,,,,3,
1,Wishing you the best Hugs Nancy,,,,,,,,,,,,,,3,
#,#######################################,,,,,,,,,,,,,,#,
1,I just want you to know that you're in my thoughts and prayers .,,,,,,,,,,,,,,3,
1,I'm glad there are no new tumors but I would be worried about the liver too .,,,,,,,,,,,,,,3,
1,Hope you get some answers when you see your onc . {{hugs}} Char,,,,,,,,,,,,,,3,
#,##################################,,,,,,,,,,,,,,#,
1,No new tumors in the brain and the bones . That's good news .,,,,,,,,,,,,,,3,
1,Please let us know what the onc says on Wed .,,,,,,,,,,,,,,3,
1,You stay in my prayers .,,,,,,,,,,,,,,3,
#,#############################,,,,,,,,,,,,,,#,
1,sound promising and hopeful .,,,,,,,,,,,,,,3,
1,Please let us know what you find out on Wednesday okay .,,,,,,,,,,,,,,3,
1,Strength Hope Knowledge and Fight .,,,,,,,,,,,,,,3,
#,############################,,,,,,,,,,,,,,#,
1,The waiting can be so hard .,,,,,,,,,,,,,,3,
1,Don't know too much about the liver problem but hope you get better news on Wed .,,,,,,,,,,,,,,3,
1,Glad to hear no new tumors and hope treatment will help the ones you have now .,,,,,,,,,,,,,,3,
1,Keep us posted and we're keeping you in our prayers .,,,,,,,,,,,,,,3,
#,#############################,,,,,,,,,,,,,,#,
1,Carol I am glad that you have an encouraging news .,,,,,,,,,,,,,,3,
1,Wishing you good news and positive discussion with your doctor .,,,,,,,,,,,,,,3,
#,##########################,,,,,,,,,,,,,,#,
1,So happy to know you are feeling better .,,,,,,,,,,,,,,3,
1,I pray you feel much better each day .,,,,,,,,,,,,,,3,
1,And yes you are very blessed .,,,,,,,,,,,,,,3,
1,Andie loves you very much .,,,,,,,,,,,,,,3,
1,Hope it continues for you and you have some really good days .,,,,,,,,,,,,,,3,
1,Keep us posted Jennifer,,,,,,,,,,,,,,3,
1,So glad Pam that you are feeling much better!,,,,,,,,,,,,,,3,
1,I'm glad you're feeling better and I hope you have more good days than bad .,,,,,,,,,,,,,,3,
1,Yes you are blessed .,,,,,,,,,,,,,,3,
#,#############################,,,,,,,,,,,,,,#,
1,I am thrilled that you are feeling a little better --take it easy (if you can manage with your busy schedule) .,,,,,,,,,,,,,,3,
1,Gentle hugs Vicki Sam,,,,,,,,,,,,,,3,
#,#############################,,,,,,,,,,,,,,#,
1,KathiM so glad to hear you are feeling better and Hans is watching over you .,,,,,,,,,,,,,,3,
1,It's a relief to know that you are doing better and on the mend .,,,,,,,,,,,,,,3,
1,Hugs to you dear one .,,,,,,,,,,,,,,3,
#,#############################,,,,,,,,,,,,,,#,
1,I'm glad you're feeling better and hopefully that headache will completely disappear!,,,,,,,,,,,,,,3,
1,Sending my prayers Sylvia,,,,,,,,,,,,,,3,
#,#############################,,,,,,,,,,,,,,#,
1,Getting free medical care must be a great thing .,,,,,,,,,,,,,,3,
#,#############################,,,,,,,,,,,,,,#,
1,Kathi glad to hear that you are doing better .,,,,,,,,,,,,,,3,
1,Wishing you to get well soon and completely recover from accident .,,,,,,,,,,,,,,3,
#,#############################,,,,,,,,,,,,,,#,
0,I did not work during any of my txs but then again i haven't worked for 10 years .,,,,,,,,,,,,,,0,
1,Some folks say it is a personal decision but I know if that was me I'd find a way to stay home You are right about the money part .,,,,,,,,,,,,,,3,
1,It is filthy . If you decide to go back to work perhaps you could keep a bottle of hand sanitizer nearby .,,,,,,,,,,,,,,2,
1,I found that during chemo i was pretty much wiped out after each tx and then for several days afterward . I realize that everyone is different so you should do what feels comfortable for you .,,,,,,,,,,,,,,1,
1,Good luck with your txs .,,,,,,,,,,,,,,3,
1,Please stay in touch .,,,,,,,,,,,,,,3,
#,###############################,,,,,,,,,,,,,,#,
0,If so they should provide benefits because your immune system will be compromised and you are exposed to the public .,,,,,,,,,,,,,,3,
0,The insurance company I represent has paid claims for cancer patients who will be exposed to lots of people germs during chemo .,,,,,,,,,,,,,,0,
#,###############################,,,,,,,,,,,,,,#,
0,I am currently out on short term disability .,,,,,,,,,,,,,,0,
0,I get 26 weeks and am now starting my 5th week .,,,,,,,,,,,,,,2,
0,If I decide to stay out fro chemo I will probably have to work during radiation .,,,,,,,,,,,,,,0,
#,###############################,,,,,,,,,,,,,,#,
1,Foxhilll the decision to work or not work is going to be up to you .,,,,,,,,,,,,,,0,
1,After your first treatment you will be able to see how your body is going to react to the TAC cocktail and whether you are going to completely lose your energy level .,,,,,,,,,,,,,,1,
0,I was one of those fortunate few who took 18 weeks of TAC and probably wouldn't have been able to work while on chemo .,,,,,,,,,,,,,,2,
0,You should also be getting a Neulesta shot the day following chemo and this will help you to get your blood count back up much faster .,,,,,,,,,,,,,,2,
1,However as you say money is very dirty to work around and another thing to consider .,,,,,,,,,,,,,,3,
1,The younger you are the better you will be able to get through the treatment .,,,,,,,,,,,,,,0,
0,I was 63 when I started chemo and I know that after the third treatment I contracted walking pneumonia basically just living in my house .,,,,,,,,,,,,,,1,
1,You never know and everyone reacts differently .,,,,,,,,,,,,,,1,
0,Another friend of mine also works in a bank and she worked every day while in treatment .,,,,,,,,,,,,,,0,
1,She is in her early 40's and says that working kept her mind off of what she was going through .,,,,,,,,,,,,,,2,
0,She would take her treatment on Friday and by Monday feeling decent enough to go back to work .,,,,,,,,,,,,,,2,
1,I wouldn't worry about what to do until you actually get started with treatment .,,,,,,,,,,,,,,3,
1,Your body will tell you what is best for you .,,,,,,,,,,,,,,3,
1,Sending good thoughts your way as you begin this journey .,,,,,,,,,,,,,,3,
1,And always remember when you have questions you can always come to this board and there will be someone who has been through most everything you are going to need help with .,,,,,,,,,,,,,,3,
#,###############################,,,,,,,,,,,,,,#,
1,We will be with you every step of the way! hugs Chris,,,,,,,,,,,,,,3,
#,###############################,,,,,,,,,,,,,,#,
0,I was 41yrs old mother of 2 girls and was dx with stage 2 Estrogen & Progestrogen  HER2 .,,,,,,,,,,,,,,0,
0,I was told a very aggressive cancer .,,,,,,,,,,,,,,0,
0,I had a lumpectomy to my left breast then chemo of Taxxotere Carboplatin and Herceptin every 3wks for 6 monthsexcept Herceptin I did that one for 1yr .,,,,,,,,,,,,,,2,
0,Then had 33 rounds of radiation .,,,,,,,,,,,,,,2,
0,Mostly for financial reasons I continued to work thru it all .,,,,,,,,,,,,,,0,
0,But I had a desk job mostley clerical I didnt deal with money or people so the decision was easier for me .,,,,,,,,,,,,,,0,
1,And like Judy said Im glad I continued to work .,,,,,,,,,,,,,,2,
1,It really made me get out of bed everyday and kept my mind off of the cancer treatments .,,,,,,,,,,,,,,2,
1,Also I had a great woman boss who totally understood and loved me as a friend plus a very understanding company .,,,,,,,,,,,,,,0,
1,So that helped with all my crazy appoitments treatments and all the time I had to take off .,,,,,,,,,,,,,,0,
1,So there is a lot to considered when deciding to continue to work .,,,,,,,,,,,,,,0,
1,I wish you luck love and strength .,,,,,,,,,,,,,,3,
#,###############################,,,,,,,,,,,,,,#,
0,MAYBE you could ask to have stool (even if need Dr note) Employers are supposed to accomadate . But I KNOW first hand not always the way! sadly I say that .,,,,,,,,,,,,,,0,
0,YOU are allowed so many days for appts this and that . But MUST use up all vacation sick and personal days etc .,,,,,,,,,,,,,,0,
1,LIKE I SAID I dont' know much . About it . But I WOULD CHECK INTO IT For sure .,,,,,,,,,,,,,,3,
0,Department of you bank should be able to help!,,,,,,,,,,,,,,3,
?,????????????????????????????????,,,,,,,,,,,,,,#,
1,Linda I'm glad the chemo worked .,,,,,,,,,,,,,,3,
1,I'll keep praying for you though .,,,,,,,,,,,,,,3,
1,and I will continue cheering for you and lifting you up in prayers!,,,,,,,,,,,,,,3,
1,Strength Courage and Happiness Vicki Sam,,,,,,,,,,,,,,3,
1,So glad to hear that the chemo worked so well for you .,,,,,,,,,,,,,,3,
1,We're all thinking of you and hoping for an easy time with radiation .,,,,,,,,,,,,,,3,
1,Hugs and prayers coming your way .,,,,,,,,,,,,,,3,
1,Clear margins - Fantastic!,,,,,,,,,,,,,,2,
1,Neo-adjunct does do a lot with IBC!,,,,,,,,,,,,,,2,
1,Glad the chemo is working and that you had clear margins!,,,,,,,,,,,,,,3,
1,Will keep praying for you .,,,,,,,,,,,,,,3,
1,God Bless (((Hugs))) Janice,,,,,,,,,,,,,,3,
1,Linda great news on the chemo working .,,,,,,,,,,,,,,3,
1,I will continue to wish for an easy time for you during rads in my opinion the chemo was the worst part .,,,,,,,,,,,,,,3,
1,Best of luck as you continue on this rollercoaster .,,,,,,,,,,,,,,3,
1,We'll continue to be here with support and positive energy .,,,,,,,,,,,,,,3,
1,So glad all looks good for you - Amen!!,,,,,,,,,,,,,,3,
1,Having Clear margins is great news .,,,,,,,,,,,,,,3,
1,I hate to bring this up but when I hear about positive lymph nodes after Chemotherapy I am very concerned .,,,,,,,,,,,,,,0,
1,Please ask your doc again .,,,,,,,,,,,,,,3,
1,Please forgive I want the best for you and I am not an oncologist .,,,,,,,,,,,,,,3,
1,Great news that the chemo did its job .,,,,,,,,,,,,,,3,
1,Wishing you luck with rads!,,,,,,,,,,,,,,3,
1,Clear margins is great!,,,,,,,,,,,,,,3,
1,And good luck Friday with your appointment .,,,,,,,,,,,,,,3,
1,Good news you are in my thoughts and prayers Sparkle,,,,,,,,,,,,,,3,
1,Thanks for letting us know .,,,,,,,,,,,,,,3,
1,Will continue to keep you in my prayers .,,,,,,,,,,,,,,3,
1,I wish you luck with rads . Xoxo Jean,,,,,,,,,,,,,,3,
1,Really super duper good news!,,,,,,,,,,,,,,3,
1,Wishing you the best of luck with rads .,,,,,,,,,,,,,,3,
1,Be sure and use the creams your oncologist prescribes from day one .,,,,,,,,,,,,,,2,
1,It will help your skin to stay moist and you want that .,,,,,,,,,,,,,,2,
0,I used Aquaphor which you can buy in any drug store to keep my skin moist and I used Biafine a prescription when I started getting pink .,,,,,,,,,,,,,,2,
1,Get lots of rest!,,,,,,,,,,,,,,3,
0,Drink lots of fluids .,,,,,,,,,,,,,,3,
1,You might want to wear long pants and socks for your treatments .,,,,,,,,,,,,,,2,
1,It is freezing in that room .,,,,,,,,,,,,,,0,
1,They covered me with a blanket but it was still cold .,,,,,,,,,,,,,,2,
1,One more . If you use Aquaphor and only use what your own rads oncologist says to be sure and wear something that you can just throw away when you finish rads .,,,,,,,,,,,,,,2,
0,I wore old tshirts of my hubby's because Aquaphor is really greasy and stains .,,,,,,,,,,,,,,2,
0,Even hot water can't get the stains out .,,,,,,,,,,,,,,1,
0,I used it mainly at night when I went to bed and greased myself up good . Lol Aquaphor first and Biafine on top of that .,,,,,,,,,,,,,,2,
0,And you can't put anything like that on your skin for a few hours prior to your treatment .,,,,,,,,,,,,,,2,
0,Be gentle with your skin too when you bathe or shower .,,,,,,,,,,,,,,2,
1,Wonderful to hear margins were clear!,,,,,,,,,,,,,,3,
1,Best of luck with radiation .,,,,,,,,,,,,,,3,
1,The Gals gave you some good advice regarding radiation .,,,,,,,,,,,,,,0,
1,You will get through this phase in your recovery hang in there!,,,,,,,,,,,,,,2,
1,keep it up . We with you all the way,,,,,,,,,,,,,,3,
